@relation gps_tracking

@attribute Longtitude numeric
@attribute Latitude numeric
@attribute CurrentSpeed numeric
@attribute Timestamp date "yyyy-MM-dd HH:mm:ss"
@attribute MoveType {Walking,Running,Biking,Driving,Metro,Bus,Motionless}
@attribute IsGpsFixed {yes,no}

@data
38.75880948,22.85213045,0.2458897728361291,"2013-8-7 22:43:17",Biking,yes
38.7589891,22.85174589,0.25720318570759726,"2013-8-7 22:43:52",Biking,yes
38.75869558,22.85092198,0.2846283173896897,"2013-8-7 22:44:27",Biking,yes
38.75807015,22.8503997,0.30217706872934275,"2013-8-7 22:45:0",Biking,yes
38.75822245,22.85077871,0.2834740876641394,"2013-8-7 22:45:34",Biking,yes
38.75908141,22.85182551,0.2398065368317693,"2013-8-7 22:46:7",Biking,yes
38.75950542,22.85279288,0.20344282167708982,"2013-8-7 22:46:42",Biking,yes
38.75845019,22.85407112,0.1534125763962528,"2013-8-7 22:47:21",Biking,yes
38.75825298,22.85371881,0.16468823950697173,"2013-8-7 22:47:58",Biking,yes
38.75881111,22.85245968,0.20390938063028083,"2013-8-7 22:48:33",Biking,yes
38.75826615,22.85256149,0.19873643854227796,"2013-8-7 22:49:11",Biking,yes
38.75786722,22.85211531,0.21308193272886986,"2013-8-7 22:49:52",Biking,yes
38.75814901,22.85218952,0.2055190322250806,"2013-8-7 22:50:30",Biking,yes
38.75825002,22.85190124,0.21151123503724972,"2013-8-7 22:51:5",Biking,yes
38.75824498,22.85190105,0.20919298331531042,"2013-8-7 22:51:38",Biking,yes
38.75824492,22.85188365,0.2074459405455024,"2013-8-7 22:52:9",Biking,yes
38.75824976,22.85186418,0.20577881389731173,"2013-8-7 22:52:39",Biking,yes
38.75825691,22.85179684,0.20532399015194697,"2013-8-7 22:53:13",Biking,yes
38.75908074,22.85245013,0.042154089609781904,"2013-8-7 23:44:24",Driving,no
38.75873586,22.85290302,0.9357023239135742,"2013-8-7 23:44:55",Driving,no
38.75849842,22.85464733,2.135387380499589,"2013-8-7 23:45:29",Driving,no
38.75849225,22.85451315,1.5491152117329259,"2013-8-7 23:45:59",Driving,no
38.75846293,22.85501528,1.5227418379350142,"2013-8-7 23:46:29",Driving,no
38.75846163,22.85483941,1.1955908070439878,"2013-8-7 23:47:0",Driving,no
38.75839491,22.85486182,1.047965575601453,"2013-8-7 23:47:30",Driving,no
38.75859786,22.85525838,1.0291430989249808,"2013-8-7 23:48:0",Driving,yes
38.75755071,22.85610451,1.2955685413866487,"2013-8-7 23:48:34",Driving,yes
38.75613632,22.85643186,1.4961806150813088,"2013-8-7 23:49:12",Driving,yes
38.75614302,22.85640026,1.3603871517673263,"2013-8-7 23:49:44",Driving,yes
38.75601777,22.85650716,1.2789054711659749,"2013-8-7 23:50:17",Driving,yes
38.75599943,22.85655951,1.2122064044831142,"2013-8-7 23:50:47",Motionless,yes
38.7559651,22.8565799,1.1254726100612331,"2013-8-7 23:51:17",Motionless,yes
38.75596568,22.85682537,1.087030724634098,"2013-8-7 23:51:47",Motionless,yes
38.75595427,22.85666151,1.0033153352283297,"2013-8-7 23:52:20",Motionless,yes
38.75627967,22.85630507,0.8583569473095154,"2013-8-7 23:52:51",Driving,yes
38.75725656,22.85754211,0.8501426351195013,"2013-8-7 23:53:28",Driving,yes
38.7577293,22.85908611,0.9806371228448276,"2013-8-7 23:54:7",Driving,yes
38.75914985,22.85936471,0.9335519243580427,"2013-8-7 23:54:42",Driving,yes
38.76267484,22.85529064,0.6810188459554155,"2013-8-7 23:55:26",Driving,yes
38.76653659,22.84923832,1.1952496254280822,"2013-8-7 23:56:6",Driving,yes
38.76951981,22.84197199,1.9276049549042866,"2013-8-7 23:56:38",Driving,yes
38.77349662,22.83716973,2.617631503857053,"2013-8-7 23:57:11",Driving,yes
38.77751838,22.83286003,3.210050760045989,"2013-8-7 23:57:44",Driving,yes
38.78167466,22.82947146,3.730949641661816,"2013-8-7 23:58:16",Driving,yes
38.78567393,22.82506497,4.240227820889261,"2013-8-7 23:58:51",Driving,yes
38.78473009,22.81825856,4.423844401041666,"2013-8-7 23:59:26",Driving,yes
38.78163556,22.81161808,4.480600268479102,"2013-8-8 0:0:3",Driving,yes
38.78060044,22.80466444,4.746980786205401,"2013-8-8 0:0:42",Driving,yes
38.78280576,22.7986838,5.136447014936542,"2013-8-8 0:1:18",Driving,yes
38.78107618,22.79318496,5.306070054265596,"2013-8-8 0:1:52",Driving,yes
38.77962707,22.78824871,5.409780615322037,"2013-8-8 0:2:28",Driving,yes
38.77799306,22.78417908,5.429291903715487,"2013-8-8 0:3:14",Driving,yes
38.77697267,22.78069808,5.452757568359375,"2013-8-8 0:3:53",Driving,yes
38.77662967,22.77828776,5.433502714512712,"2013-8-8 0:4:36",Driving,yes
38.77670825,22.77676481,5.360463714599609,"2013-8-8 0:5:13",Driving,yes
38.77708463,22.77394303,5.409749348958333,"2013-8-8 0:5:47",Driving,yes
38.77778835,22.7711545,5.437899207787113,"2013-8-8 0:6:28",Driving,yes
38.77787288,22.77095155,5.295897036406026,"2013-8-8 0:7:7",Driving,yes
38.77808106,22.771049,5.1832275390625,"2013-8-8 0:7:41",Driving,yes
38.77810009,22.77091263,5.032591194583901,"2013-8-8 0:8:25",Driving,yes
38.77799562,22.77090538,4.881230262343131,"2013-8-8 0:9:7",Driving,yes
38.77809009,22.77088244,4.7710159400201615,"2013-8-8 0:9:43",Driving,yes
38.77830964,22.77067637,4.666166408706761,"2013-8-8 0:10:26",Driving,yes
38.7782119,22.77040834,4.549490813742355,"2013-8-8 0:11:12",Driving,yes
38.77808647,22.7704185,4.437978661380597,"2013-8-8 0:11:51",Driving,yes
38.7778781,22.77040506,4.331320893312682,"2013-8-8 0:12:33",Driving,yes
38.77804098,22.77037841,4.236767439013533,"2013-8-8 0:13:10",Driving,yes
38.75928152,22.85710413,4.488734218052455,"2013-8-8 16:10:59",Driving,yes
38.75795195,22.85758402,2.736195182800293,"2013-8-8 16:11:44",Driving,yes
38.75713012,22.85957671,3.455462646484375,"2013-8-8 16:12:28",Driving,yes
38.7536061,22.86427398,5.8858642578125,"2013-8-8 16:13:13",Driving,yes
38.75467935,22.87284844,7.569888741629464,"2013-8-8 16:13:58",Driving,yes
38.75742726,22.88193681,9.22343827813745,"2013-8-8 16:14:38",Driving,yes
38.75962232,22.88469239,8.763481428533076,"2013-8-8 16:15:17",Driving,yes
38.76340461,22.88761179,8.473331996372767,"2013-8-8 16:16:1",Driving,yes
38.76672372,22.89071017,8.513475260416667,"2013-8-8 16:16:42",Driving,yes
38.76810138,22.89514367,8.666333712064302,"2013-8-8 16:17:22",Driving,yes
38.7702381,22.89697268,8.306322341885846,"2013-8-8 16:18:8",Driving,yes
38.77367211,22.89669253,7.803874019577569,"2013-8-8 16:18:53",Driving,yes
38.77479142,22.89756684,7.45477048992674,"2013-8-8 16:19:33",Driving,yes
38.77569536,22.89766338,6.963312922297297,"2013-8-8 16:20:17",Driving,yes
38.77572575,22.89812487,6.644727810503195,"2013-8-8 16:20:53",Driving,yes
38.77572569,22.89812535,6.340905166253811,"2013-8-8 16:21:24",Driving,yes
38.77572928,22.89811982,6.019368725126628,"2013-8-8 16:21:56",Driving,yes
38.77612102,22.89818118,5.810893419053819,"2013-8-8 16:22:27",Driving,yes
38.77621206,22.89803689,5.460569852941177,"2013-8-8 16:23:9",Driving,yes
38.77615452,22.89811018,5.19262119079969,"2013-8-8 16:23:50",Driving,yes
38.77609549,22.89815967,4.9477937777366865,"2013-8-8 16:24:33",Driving,yes
38.77615891,22.89824147,4.708343574438202,"2013-8-8 16:25:16",Driving,yes
38.77603912,22.89813418,4.4903871597782254,"2013-8-8 16:25:56",Driving,yes
38.77615008,22.89795179,4.314290870050466,"2013-8-8 16:26:33",Driving,yes
38.7762048,22.8980201,4.154894958799751,"2013-8-8 16:27:14",Driving,yes
38.77609684,22.89787064,3.9605966331845237,"2013-8-8 16:27:59",Driving,yes
38.77612259,22.8980175,3.8409551968232045,"2013-8-8 16:28:32",Driving,yes
38.77589563,22.89784923,3.6991621250557536,"2013-8-8 16:29:7",Driving,yes
38.77595227,22.89794191,3.6114634522969156,"2013-8-8 16:29:39",Driving,yes
38.77591156,22.89799057,3.5092864088871307,"2013-8-8 16:30:13",Driving,yes
38.77609323,22.89801052,3.4146147656889845,"2013-8-8 16:30:48",Driving,yes
38.77602559,22.89821328,3.331869786479084,"2013-8-8 16:31:25",Driving,yes
38.77611941,22.89808388,3.2248978191361,"2013-8-8 16:32:1",Driving,yes
38.77628114,22.89807534,3.1552296173878207,"2013-8-8 16:32:36",Driving,yes
38.77659305,22.89771213,3.0542081550832725,"2013-8-8 16:33:12",Driving,yes
38.7765938,22.89772698,2.9894169586094197,"2013-8-8 16:33:42",Driving,yes
38.776597,22.89756953,2.9181820734353088,"2013-8-8 16:34:12",Driving,yes
38.77659948,22.89756114,2.857702905005151,"2013-8-8 16:34:42",Driving,yes
38.77651892,22.8977664,2.855814323451403,"2013-8-8 16:35:12",Driving,yes
38.77633101,22.89795665,2.755440664165567,"2013-8-8 16:35:42",Driving,yes
38.7763309,22.89795326,2.701799123746766,"2013-8-8 16:36:12",Driving,yes
38.77633083,22.89795611,2.6505058792036804,"2013-8-8 16:36:42",Driving,yes
38.776333,22.89794979,2.6007610620330013,"2013-8-8 16:37:12",Driving,yes
38.77632965,22.89795002,2.5529755310207825,"2013-8-8 16:37:42",Driving,yes
38.77632397,22.89795233,2.506935000562725,"2013-8-8 16:38:12",Driving,yes
38.77632071,22.89795117,2.462438907263414,"2013-8-8 16:38:42",Driving,yes
38.77632214,22.89794548,2.419427370002897,"2013-8-8 16:39:12",Driving,yes
38.77632403,22.89793636,2.3777486675149486,"2013-8-8 16:39:42",Driving,yes
38.77632248,22.89793621,2.3377577556340987,"2013-8-8 16:40:13",Driving,yes
38.77632185,22.89793433,2.299040806976184,"2013-8-8 16:40:43",Driving,yes
38.77632324,22.89793101,2.261578560908722,"2013-8-8 16:41:13",Driving,yes
38.7763255,22.89792399,2.225186410997468,"2013-8-8 16:41:43",Driving,yes
38.77632699,22.89792268,2.1901499376967473,"2013-8-8 16:42:13",Driving,yes
38.77632735,22.89792564,2.156338778409091,"2013-8-8 16:42:43",Driving,yes
38.77632701,22.89792409,2.123364779374364,"2013-8-8 16:43:13",Driving,yes
38.77632618,22.8979266,2.09152606971756,"2013-8-8 16:43:43",Driving,yes
38.77632619,22.89792863,2.0606331556947186,"2013-8-8 16:44:13",Driving,yes
38.77632672,22.89792595,2.030478392129742,"2013-8-8 16:44:43",Driving,yes
38.77632785,22.89791357,2.00084782103907,"2013-8-8 16:45:13",Driving,yes
38.77632829,22.89790657,1.9722362727433838,"2013-8-8 16:45:43",Driving,yes
38.77632905,22.89790113,1.9444886107147017,"2013-8-8 16:46:13",Driving,yes
38.7763288,22.8979003,1.9176451739142923,"2013-8-8 16:46:43",Driving,yes
38.77632627,22.8979097,1.89183552137636,"2013-8-8 16:47:13",Driving,yes
38.77632554,22.89791088,1.8664769153902057,"2013-8-8 16:47:43",Driving,yes
38.77632411,22.89791741,1.8419556849211165,"2013-8-8 16:48:13",Driving,yes
38.7763237,22.8979197,1.817955947503811,"2013-8-8 16:48:43",Driving,yes
38.77632372,22.89791847,1.79446823106997,"2013-8-8 16:49:13",Driving,yes
38.77632382,22.89791985,1.771665718842848,"2013-8-8 16:49:43",Driving,yes
38.77630881,22.89796299,1.7504590171180847,"2013-8-8 16:50:13",Driving,yes
38.77630721,22.89796945,1.7288951747464818,"2013-8-8 16:50:43",Driving,yes
38.77630804,22.89797206,1.7077900222940514,"2013-8-8 16:51:13",Driving,yes
38.77630738,22.89796821,1.686964389388126,"2013-8-8 16:51:43",Driving,yes
38.77630578,22.89796519,1.666643804868316,"2013-8-8 16:52:14",Driving,yes
38.77630558,22.89796647,1.6469626441738958,"2013-8-8 16:52:44",Driving,yes
38.77628752,22.89801839,1.62827093275224,"2013-8-8 16:53:14",Driving,yes
38.77628582,22.89802434,1.6096043812572198,"2013-8-8 16:53:44",Driving,yes
38.7762895,22.89800208,1.5912474191379475,"2013-8-8 16:54:14",Driving,yes
38.77628898,22.89799527,1.5730664356645332,"2013-8-8 16:54:44",Driving,yes
38.77628818,22.89799729,1.5672090019575207,"2013-8-8 16:55:14",Driving,yes
38.77622717,22.89810246,1.5401938526900774,"2013-8-8 16:55:44",Driving,yes
38.7762303,22.89810104,1.5228310145158355,"2013-8-8 16:56:14",Driving,yes
38.77623201,22.89809985,1.5069208942160484,"2013-8-8 16:56:44",Driving,yes
38.77623185,22.89809752,1.4875620249155406,"2013-8-8 16:57:20",Driving,yes
38.77623254,22.89809418,1.467135126655121,"2013-8-8 16:57:58",Driving,yes
38.7762325,22.89810252,1.4470575438861986,"2013-8-8 16:58:40",Driving,yes
38.77622936,22.89811248,1.4246005304094314,"2013-8-8 16:59:23",Driving,yes
38.77622585,22.89810316,1.4051573128359087,"2013-8-8 17:0:5",Driving,yes
38.77622135,22.89805933,1.3853302962897747,"2013-8-8 17:0:43",Driving,yes
38.77621602,22.89801259,1.3659350913375041,"2013-8-8 17:1:24",Driving,yes
38.77621124,22.89796686,1.344903961909655,"2013-8-8 17:2:8",Driving,yes
38.77621087,22.89793054,1.3294235540896047,"2013-8-8 17:2:41",Driving,yes
38.7762107,22.89790868,1.3158755698413325,"2013-8-8 17:3:13",Driving,yes
38.77620711,22.89790991,1.3014642642781855,"2013-8-8 17:3:47",Driving,yes
38.77619217,22.89792602,1.2895317455329518,"2013-8-8 17:4:19",Driving,yes
38.77615741,22.89795662,1.2739460765586796,"2013-8-8 17:4:56",Driving,yes
38.77612387,22.89798746,1.2606659996787117,"2013-8-8 17:5:31",Driving,yes
38.77609108,22.89801291,1.2497962567446044,"2013-8-8 17:6:4",Driving,yes
38.77607214,22.89802668,1.2364833555753263,"2013-8-8 17:6:38",Driving,yes
38.77605395,22.89804202,1.22565684018592,"2013-8-8 17:7:10",Driving,yes
38.77602752,22.89805668,1.2099474764672808,"2013-8-8 17:7:53",Driving,yes
38.77601239,22.89806493,1.1956842770916978,"2013-8-8 17:8:35",Driving,yes
38.77600455,22.89805845,1.180530618318111,"2013-8-8 17:9:18",Driving,yes
38.77599782,22.8980576,1.1652354943475678,"2013-8-8 17:10:3",Driving,yes
38.77600872,22.89803284,1.1506996944904722,"2013-8-8 17:10:45",Driving,yes
38.77603993,22.89798884,1.1373191679324823,"2013-8-8 17:11:28",Driving,yes
38.77605449,22.89798827,1.1240036743625201,"2013-8-8 17:12:12",Driving,yes
38.7760724,22.89797629,1.1131858642186665,"2013-8-8 17:12:49",Driving,yes
38.77608757,22.89795457,1.1029224719031383,"2013-8-8 17:13:23",Driving,yes
38.77610023,22.89792258,1.0894553996417822,"2013-8-8 17:14:8",Driving,yes
38.77609165,22.89792457,1.0767009516053414,"2013-8-8 17:14:50",Driving,yes
38.77608265,22.89793705,1.0658043364775345,"2013-8-8 17:15:33",Driving,yes
38.77607228,22.89795844,1.0539499493799038,"2013-8-8 17:16:15",Driving,yes
38.77607354,22.89796914,1.0446569759922875,"2013-8-8 17:16:54",Driving,yes
38.77608403,22.89796688,1.0356553360812406,"2013-8-8 17:17:27",Driving,yes
38.77610868,22.89793281,1.0253704252339326,"2013-8-8 17:18:8",Driving,yes
38.77613243,22.89789728,1.014995747035784,"2013-8-8 17:18:45",Driving,yes
38.77614697,22.89787195,1.0073313107071533,"2013-8-8 17:19:17",Driving,yes
38.77615583,22.89785005,0.9961802749341475,"2013-8-8 17:20:0",Driving,yes
38.77615711,22.89784593,0.9855002100731461,"2013-8-8 17:20:45",Driving,yes
38.77615861,22.89784288,0.9773585957692081,"2013-8-8 17:21:25",Driving,yes
38.77616897,22.89782736,0.9690054034031338,"2013-8-8 17:21:58",Driving,yes
38.77619106,22.89780404,0.9610133319852091,"2013-8-8 17:22:32",Driving,yes
38.77619141,22.89780378,0.9533018648269143,"2013-8-8 17:23:7",Driving,yes
38.77618819,22.89780859,0.9459755006326774,"2013-8-8 17:23:41",Driving,yes
38.77618909,22.89780895,0.9393679763383781,"2013-8-8 17:24:13",Driving,yes
38.77618716,22.89781125,0.9311824103294335,"2013-8-8 17:24:50",Driving,yes
38.77617878,22.89782501,0.9228515625,"2013-8-8 17:25:32",Driving,yes
38.77618147,22.89782082,0.9169106996458884,"2013-8-8 17:26:6",Driving,yes
38.7761969,22.89779957,0.9067290181735173,"2013-8-8 17:26:49",Driving,yes
38.77620177,22.89779068,0.8978242752645217,"2013-8-8 17:27:35",Driving,yes
38.7761875,22.89781914,0.891402943165988,"2013-8-8 17:28:15",Driving,yes
38.77617311,22.89785195,0.8830813033876274,"2013-8-8 17:29:0",Driving,yes
38.77614151,22.89790089,0.8751817839171221,"2013-8-8 17:29:45",Driving,yes
38.77610666,22.89794919,0.8673867984693877,"2013-8-8 17:30:30",Driving,yes
38.77608098,22.89799685,0.8589377407190334,"2013-8-8 17:31:15",Driving,yes
38.77605983,22.8980372,0.851462191456504,"2013-8-8 17:32:1",Driving,yes
38.77606055,22.89803388,0.8438352836913074,"2013-8-8 17:32:45",Driving,yes
38.77606507,22.89802419,0.8361152437763237,"2013-8-8 17:33:30",Driving,yes
38.77607999,22.89799401,0.8283236705861161,"2013-8-8 17:34:16",Driving,yes
38.77579079,22.89800429,0.6967814127604167,"2013-8-10 15:46:19",Driving,yes
38.7750327,22.89706662,2.299969482421875,"2013-8-10 15:46:49",Driving,yes
38.77448311,22.89591206,2.693425766965176,"2013-8-10 15:47:22",Driving,yes
38.77267535,22.896466,3.1002102806454612,"2013-8-10 15:47:56",Driving,yes
38.7701727,22.8961574,4.092057593074846,"2013-8-10 15:48:31",Driving,yes
38.76867323,22.89556297,4.315033273598583,"2013-8-10 15:49:2",Driving,yes
38.76750122,22.89177676,4.772813763534813,"2013-8-10 15:49:36",Driving,yes
38.76579659,22.88863472,5.332316857257872,"2013-8-10 15:50:11",Driving,yes
38.76295955,22.88598439,6.038030675939612,"2013-8-10 15:50:45",Driving,yes
38.75995358,22.88367433,6.552271831466491,"2013-8-10 15:51:20",Driving,yes
38.75831118,22.88256466,6.538510500729739,"2013-8-10 15:51:52",Driving,yes
38.75695703,22.87735111,6.976079126099246,"2013-8-10 15:52:27",Driving,yes
38.75439828,22.86984528,7.905446136052707,"2013-8-10 15:53:1",Driving,yes
38.75419598,22.86349573,8.24795923477564,"2013-8-10 15:53:36",Driving,yes
38.75723657,22.85947786,7.90195751953125,"2013-8-10 15:54:8",Driving,yes
38.75814509,22.85845264,7.4456928838951315,"2013-8-10 15:54:41",Driving,yes
38.75851967,22.85728906,7.094787383497807,"2013-8-10 15:55:19",Driving,yes
38.75806743,22.85573287,6.954952404744601,"2013-8-10 15:55:51",Driving,yes
38.75859013,22.85531131,6.59151665069772,"2013-8-10 15:56:25",Driving,yes
38.75842312,22.85425044,6.373067946661086,"2013-8-10 15:57:0",Driving,yes
38.7589199,22.85245098,6.230378148238314,"2013-8-10 15:57:35",Driving,yes
38.7588837,22.8521182,5.997969464557927,"2013-8-10 15:58:7",Driving,yes
38.75913781,22.85233992,5.6956572063228625,"2013-8-10 15:58:40",Driving,no
38.75908103,22.85233082,5.486834062305174,"2013-8-10 15:59:10",Driving,yes
38.75904626,22.85226988,5.296727107121394,"2013-8-10 15:59:40",Driving,yes
38.75955095,22.85313876,5.052377026310012,"2013-8-10 16:0:12",Driving,no
38.75955095,22.85313876,5.052377026310012,"2013-8-10 16:0:45",Driving,no
38.75955095,22.85313876,5.052377026310012,"2013-8-10 16:1:17",Driving,no
38.75897488,22.85199046,4.61690419514974,"2013-8-10 16:1:47",Driving,yes
38.75898289,22.85201281,4.474840198863636,"2013-8-10 16:2:19",Driving,yes
38.75917116,22.85206273,4.347749965397392,"2013-8-10 16:2:50",Driving,no
38.75946124,22.85232859,4.166186430608365,"2013-8-10 16:3:21",Driving,yes
38.75937319,22.85225408,4.044934014589089,"2013-8-10 16:3:53",Driving,yes
38.75924974,22.85218844,3.9319017682756696,"2013-8-10 16:4:28",Driving,yes
38.75921331,22.85235359,3.7996720574718856,"2013-8-10 16:5:3",Driving,yes
38.75919243,22.85206788,3.7170985571864477,"2013-8-10 16:5:35",Driving,yes
38.7594042,22.85207564,3.6051159248414484,"2013-8-10 16:6:9",Driving,yes
38.75906538,22.85223989,3.509819662495024,"2013-8-10 16:6:44",Driving,yes
38.75899333,22.8522501,3.4193302598110464,"2013-8-10 16:7:17",Driving,no
38.75804531,22.85595794,0.0,"2013-8-17 14:43:51",Driving,no
38.75804531,22.85595794,0.0,"2013-8-17 14:44:22",Driving,no
38.75804531,22.85595794,0.0,"2013-8-17 14:44:53",Driving,no
38.75804531,22.85595794,0.0,"2013-8-17 14:45:23",Driving,no
38.75913542,22.85649617,0.0018030274401061208,"2013-8-17 14:45:53",Motionless,no
38.7591369,22.85649799,0.0018052476929514723,"2013-8-17 14:46:23",Motionless,no
38.75915974,22.85651232,0.0018435508045463657,"2013-8-17 14:46:53",Motionless,no
38.7591604,22.85651009,0.0018427564740182624,"2013-8-17 14:47:23",Motionless,no
38.7571792,22.87823145,3.3504588847257653,"2013-8-17 16:54:41",Driving,yes
38.75890695,22.88570129,7.732862267127404,"2013-8-17 16:55:13",Driving,yes
38.75875825,22.8920216,9.481327763310185,"2013-8-17 16:55:46",Driving,yes
38.75808819,22.89468357,9.134879430135092,"2013-8-17 16:56:16",Driving,yes
38.75591072,22.89894966,9.434415544782366,"2013-8-17 16:56:48",Driving,yes
38.75394664,22.90122196,9.010548199794089,"2013-8-17 16:57:22",Driving,yes
38.75353711,22.90573623,9.37844659213362,"2013-8-17 16:57:53",Driving,yes
38.75715726,22.90718737,8.73682846257716,"2013-8-17 16:58:27",Driving,yes
38.76072863,22.90922404,8.510066368060405,"2013-8-17 16:59:1",Driving,yes
38.7623494,22.9102902,8.090474654217156,"2013-8-17 16:59:35",Driving,yes
38.76350672,22.91090063,7.635382280663146,"2013-8-17 17:0:9",Driving,yes
38.76343575,22.91117372,7.116853133491848,"2013-8-17 17:0:44",Driving,no
38.76329595,22.91165646,6.674945462134577,"2013-8-17 17:1:20",Driving,yes
38.76327674,22.91165081,6.24489377579599,"2013-8-17 17:1:53",Driving,yes
38.76348823,22.91110867,5.817957976534697,"2013-8-17 17:2:25",Driving,no
38.76240218,22.91030677,5.325714316144086,"2013-8-17 17:2:59",Driving,yes
38.75970322,22.9086464,4.730743892609127,"2013-8-17 17:3:33",Driving,yes
38.75648238,22.9069485,4.229421960302146,"2013-8-17 17:4:8",Driving,yes
38.75334476,22.9054364,3.862940222622672,"2013-8-17 17:4:40",Driving,yes
38.75393457,22.9014533,3.220955649575034,"2013-8-17 17:5:11",Driving,yes
38.75575571,22.89963169,2.859158485814145,"2013-8-17 17:5:44",Driving,yes
38.75766291,22.895317,2.271930223748426,"2013-8-17 17:6:18",Driving,yes
38.75888092,22.89198135,1.853932845995622,"2013-8-17 17:6:53",Driving,yes
38.75917959,22.88697787,1.3026022267896076,"2013-8-17 17:7:24",Driving,yes
38.75737753,22.87852027,0.4009946755000523,"2013-8-17 17:7:59",Driving,yes
38.75487215,22.87117531,0.36381947507140455,"2013-8-17 17:8:34",Driving,yes
38.75404998,22.86384042,1.0024440544695894,"2013-8-17 17:9:11",Driving,yes
38.75723327,22.85949355,1.3184725519663798,"2013-8-17 17:9:46",Driving,yes
38.75753809,22.85927144,1.2968167927274372,"2013-8-17 17:10:19",Driving,yes
38.75882965,22.85829546,1.354365211558119,"2013-8-17 17:10:53",Driving,yes
38.7582556,22.85652228,1.4406257297681726,"2013-8-17 17:11:27",Driving,yes
38.75889428,22.85611604,1.438130196033337,"2013-8-17 17:12:1",Driving,yes
38.75943086,22.85587026,1.4241906904930142,"2013-8-17 17:12:35",Driving,yes
38.76002228,22.85513309,1.448061308852871,"2013-8-17 17:13:10",Driving,yes
38.75950753,22.85348955,1.5109326762537802,"2013-8-17 17:13:44",Driving,yes
38.75871714,22.85200587,1.5542501291385467,"2013-8-17 17:14:21",Driving,yes
38.75896164,22.85240215,1.4910011291503906,"2013-8-17 17:14:55",Driving,yes
38.75913653,22.85240198,1.4577953701927548,"2013-8-17 17:15:27",Driving,no
38.75913675,22.852383,1.4250789908475654,"2013-8-17 17:15:59",Driving,yes
38.7590929,22.85232437,1.3957048762928357,"2013-8-17 17:16:31",Driving,yes
38.75904687,22.85236245,1.3888619830858269,"2013-8-17 17:17:3",Driving,no
38.75904687,22.85236245,1.3888619830858269,"2013-8-17 17:17:33",Driving,no
38.75904687,22.85236245,1.3888619830858269,"2013-8-17 17:18:3",Driving,no
38.75915429,22.85236198,1.2830254448784721,"2013-8-17 17:18:33",Driving,yes
38.75912425,22.85235983,1.2581222142928685,"2013-8-17 17:19:3",Driving,no
38.75898614,22.85238779,1.2298023473078281,"2013-8-17 17:19:35",Driving,yes
38.75836469,22.85352993,1.1404799003930333,"2013-8-17 17:20:6",Driving,yes
38.75860979,22.85536529,1.0252085527745238,"2013-8-17 17:20:37",Driving,yes
38.75722068,22.85611994,0.9569710112692764,"2013-8-17 17:21:9",Driving,yes
38.75613329,22.85642957,0.920395323287609,"2013-8-17 17:21:43",Driving,yes
38.75442189,22.85759924,0.8525324509380345,"2013-8-17 17:22:17",Driving,yes
38.75346592,22.85943453,0.7593566075267407,"2013-8-17 17:22:50",Driving,yes
38.75288274,22.86104705,0.6811572399768201,"2013-8-17 17:23:23",Driving,yes
38.75339703,22.8643573,0.5117182891088525,"2013-8-17 17:23:57",Driving,yes
38.75445263,22.86277662,0.5564868086475437,"2013-8-17 17:24:31",Driving,yes
38.75603343,22.86031132,0.6482093644315817,"2013-8-17 17:25:5",Driving,yes
38.75734184,22.85904117,0.6959679102361324,"2013-8-17 17:25:39",Driving,yes
38.7589435,22.85249143,0.7779149373372396,"2013-8-17 17:19:48",Driving,yes
38.7584398,22.85440852,3.122887396043347,"2013-8-17 17:20:19",Driving,yes
38.75803457,22.85572797,3.3699558339220412,"2013-8-17 17:20:51",Driving,yes
38.75680627,22.85626167,3.3795664953807045,"2013-8-17 17:21:23",Driving,yes
38.75549422,22.8568589,3.5105762481689453,"2013-8-17 17:21:58",Driving,yes
38.75398515,22.85850301,4.028733086340206,"2013-8-17 17:22:30",Driving,yes
38.75302173,22.85980551,4.109966880396793,"2013-8-17 17:23:4",Driving,yes
38.75288141,22.86257369,4.3322702261117785,"2013-8-17 17:23:38",Driving,yes
38.75356881,22.86437205,4.124921526227679,"2013-8-17 17:24:11",Driving,yes
38.75513196,22.861491,2.7716566876667303,"2013-8-17 17:24:46",Driving,yes
38.75662386,22.85971729,1.904844357016308,"2013-8-17 17:25:22",Driving,yes
38.75808437,22.85851135,1.3742516292399498,"2013-8-17 17:25:55",Driving,yes
38.75860892,22.85756162,1.0596586005632267,"2013-8-17 17:26:27",Driving,yes
38.75817016,22.85571043,0.6678644377609779,"2013-8-17 17:27:1",Driving,yes
38.75856334,22.85461563,0.41472081215150897,"2013-8-17 17:27:34",Driving,yes
38.75869915,22.852877,0.12281370521488047,"2013-8-17 17:28:8",Driving,yes
38.75875736,22.85202363,0.08920881857720366,"2013-8-17 17:28:44",Driving,yes
38.75914785,22.85238499,0.0051147040714787,"2013-8-17 17:29:16",Driving,no
38.75914698,22.85241104,0.00769394901907368,"2013-8-17 17:29:46",Driving,yes
38.7583976,22.85345635,3.535754680633545,"2013-8-18 22:13:45",Biking,yes
38.7584924,22.85494044,3.573051929473877,"2013-8-18 22:14:17",Biking,yes
38.75829766,22.85581759,3.141577584402902,"2013-8-18 22:14:51",Biking,yes
38.75720588,22.8571441,3.418311275652985,"2013-8-18 22:15:27",Biking,yes
38.7576117,22.85841045,3.2851761048098647,"2013-8-18 22:15:58",Biking,yes
